cloneid	metarow	metacol	row	col	Array1.CY5	Array1.CY3	Array2.CY5	Array2.CY3	Array3.CY5	Array3.CY3	Array4.CY5	Array4.CY3	Array5.CY5	Array5.CY3	Array6.CY5	Array6.CY3	Array7.CY5	Array7.CY3	Array8.CY5	Array8.CY3	Array9.CY5	Array9.CY3	Array10.CY5	Array10.CY3	Array11.CY5	Array11.CY3	Array12.CY5	Array12.CY3	Array13.CY5	Array13.CY3	Array14.CY5	Array14.CY3	Array15.CY5	Array15.CY3	Array16.CY5	Array16.CY3	Array17.CY5	Array17.CY3	Array18.CY5	Array18.CY3	Array19.CY5	Array19.CY3	Array20.CY5	Array20.CY3	Array21.CY5	Array21.CY3	Array22.CY5	Array22.CY3	Array23.CY5	Array23.CY3	Array24.CY5	Array24.CY3	Array25.CY5	Array25.CY3	Array26.CY5	Array26.CY3	Array27.CY5	Array27.CY3	Array28.CY5	Array28.CY3
BG079850	1	1	4	24	346.372337882154	474.58755224249	668.122354711416	494.325624148072	507.596079537942	717.944867367243	388.575523213336	320.671253221447	389.90088003525	424.53866732754	219.800116519508	267.115417997465	278.461987651825	286.574123358546	341.718531451046	305.514598686482	594.286936071349	399.490524845555	196.064868046391	300.436282067946	494.366261932936	346.625595626196	128.266579857679	141.315064454920	698.210116032857	465.435823024809	640.232000259886	1167.11442054862	353.437650298256	289.86159203341	226.811753865671	313.299459965754	100.900537058137	206.698602485962	197.365209236319	110.657800756817	301.745627818733	273.329561048506	258.861876351760	298.220816011926	164.504880858603	147.934820371181	145.512813062664	144.688289346267	187.368521614835	137.749926068459	115.594585015778	153.692320428116	109.925501932447	108.973803070388	169.340009523841	149.982275726896	126.739870090926	105.531116533451	106.401737544369	134.010969454837
BG079828	1	1	4	25	761.290823933336	825.2733124431	1977.06408171111	1941.66240513438	1603.44239729438	1497.11209086813	1064.28296345931	1059.32730176894	359.16229423926	376.876977820585	136.366883395141	153.468345678608	1632.22166021468	1772.53866341871	408.018799077123	397.040529422712	213.691722375773	225.698962335979	1041.50987857785	1000.97370312371	1592.80808102875	1567.77582292723	364.511488225809	326.258578512423	1299.33860002499	1465.04536997776	1397.71424716212	1202.62206914819	2130.98519158661	2270.83699084604	1064.24110131712	1104.12574607928	322.506108251315	291.445642718665	197.458176749973	193.104183516702	1403.37517713369	1531.47571299479	1878.12294510787	2063.92239128806	106.060779319391	98.9244098273537	303.811824829787	284.465557087581	239.369313292136	232.640513665331	736.039238677547	709.79911470301	156.021963144797	175.058686927634	1788.42407510366	1613.51887405830	124.248980212659	139.510199362055	238.311877140407	288.856773846158
BG079828	1	1	4	26	731.329984270513	713.67236572505	1639.87188654024	1647.00792919760	486.078120051103	438.207339959277	1325.43979872700	1313.60473834588	383.026437109314	408.191145185571	110.241719903451	134.105309795127	1534.92388809865	1684.11477601153	441.063751086412	485.440028731928	227.59620809057	239.406449066660	1029.47570359322	1002.88719432270	1527.56142948622	1391.05567801270	350.230567065431	304.827762164046	2032.32459878974	2068.98248562459	1326.38683586076	1110.54102783227	2206.0598940559	2337.54940828879	894.1030312942	942.400339231985	284.138168249809	267.440310705428	269.952713329656	290.865755826333	1459.68006148702	1536.00440203035	1929.83976559500	2292.21517706478	99.9306440843015	92.0638517273928	319.92886661274	302.223431801292	218.465491289073	229.015574518348	594.453867275768	745.17304770852	142.045231105057	167.481863452388	2114.72516726605	1902.75694557607	112.797033060985	150.491546979097	248.476789828807	295.822398746550
BG067734	1	1	5	1	90.5739390638207	97.9862429715732	120.384324249092	119.251406605858	91.6604544412165	153.174016925741	79.2159428143238	92.481383667573	110.893722536808	129.854059098975	72.9063099986366	75.7136110729405	97.7007843603952	111.360416103378	76.6758220352432	80.520819159424	65.5277614013468	68.9020943710615	94.3598465269652	92.9632711673946	77.3183234020568	82.2573449624338	66.7972677557814	69.6585377864842	115.614670803865	131.661491523194	74.6978641535304	77.2177366162	96.3159355508737	92.8610613482107	54.1466797180283	62.8662739382454	65.2579504825018	69.0030864700146	50.7992570800286	51.2605921755448	77.2017865630475	77.5241126720856	91.4919459282129	85.876411527686	64.9387329276428	70.2200334749514	67.860637211017	71.263698644063	58.1375595586894	62.2833161124459	62.1165006601537	68.773996516201	44.8396989817623	47.837074037282	50.6424690603692	52.1301597055417	53.3489801440225	53.7967172428051	50.4440377975864	55.4079356457411
BG067734	1	1	5	2	76.2080730005585	77.7870344518035	83.8234835452157	84.176888165163	103.700188940028	150.192590381946	78.1627939352635	91.4757474754782	114.903545193596	135.766045979837	75.8425186072789	92.3756242362924	112.977000096032	123.033891749514	73.3033227736585	76.1220608952419	65.3593105012196	70.395479461402	75.0955109171795	78.3402353635783	105.414966357004	117.516519979204	76.0348793204267	92.7995159992897	111.419378578243	111.129681012401	72.9858101330053	82.1392540423274	90.7633993083385	99.0597539152987	60.7328776113086	64.2156300407839	68.5752755080462	78.7455822815674	46.3312955832463	49.2107973951081	74.6845670537514	83.3103845339553	92.0613065701118	100.650320370407	70.2309071875276	78.4839641225492	65.5498009762416	69.4128728422705	51.6743913920294	59.216952876817	69.4341218130231	69.9944043807069	50.4246259517314	48.8650129474167	51.6304148893167	55.587389838966	54.450912366106	55.5362595151362	53.8858247096034	53.7803775968474
BG067712	1	1	5	3	158.785385427098	1795.01406400440	66.8846066036505	66.7418143976399	56.4486977163033	142.607364309045	52.4394106508412	52.8610059799658	93.5197287615089	86.452346548375	60.0522813085337	63.278195552248	52.3732767746507	57.9303069589202	47.715916264081	50.1719381589687	57.4337573331851	66.3547045667168	65.0012958312765	62.9987440654932	63.3781332814767	65.6062238616807	57.2108523337308	60.6703074401418	63.7177702207383	66.2923386265204	58.8675352890739	61.3580980121382	58.5409625014087	67.4741212173433	50.268171060549	51.8021631792299	44.0756160480036	46.5563543743808	43.0110377821431	46.3834425503740	50.3512646119882	58.7870041161837	60.4405635621166	67.1072498493752	58.7489264138605	70.2651137983364	57.3746254653635	61.4557388636656	43.1234347143471	50.6221272600469	58.9740498007408	55.7024659337324	47.0523985227187	47.9252933070182	50.6759989412763	52.0956676761173	54.4956998260713	54.7199138559072	55.9811172143817	56.5905104728087
BG067712	1	1	5	4	62.5331170268888	68.3637759199142	69.3536397630752	67.7686133857728	54.7660208818822	211.664090495114	50.0968193204821	51.8995025086751	105.924644560234	86.4010451769394	61.3131345244131	63.2164711536105	53.627436024585	57.9554092158194	47.7061170778909	50.1822438428862	65.4102975618419	176.119058151486	58.2527918799278	61.1129507292623	63.2681743584891	67.7117688859815	58.5763005102531	60.0925625097111	66.045447587512	73.1314598723875	56.1680010106584	62.669134323154	101.390102551247	102.317679329267	56.7467478557556	56.672851247348	42.9916074545974	44.7529207190474	45.2164598534122	48.2788791311194	54.044848137972	58.0813918097502	56.1905794809534	61.5049716860717	54.1852923095779	64.7777256593219	56.2918664079147	58.9427960330249	44.3072739894629	48.8858782085107	65.003675030688	59.2274205755664	51.4560674360182	51.5974137219346	54.9189084031331	60.0885941828322	52.2149673379537	52.0923432240262	58.3195484406567	54.8701093468886
BG067688	1	1	5	5	105.767572899117	96.0975062715545	212.072468618503	201.926257938905	172.797059395772	181.461421332308	153.238592171329	151.887325967974	287.709067169161	231.765375544436	110.993444218974	114.331076842381	217.63686848935	204.492006841101	122.224497803451	107.867082597477	76.5973014710526	107.862807714216	175.786128295427	145.267435193089	106.439364530857	103.533124690962	88.0846521203191	80.4339896844032	207.304678707586	194.998010908476	167.785715322987	150.692208519232	154.800898300134	145.115436968885	107.883744868801	104.464301027978	102.269975071832	95.922581315872	48.5481351946123	50.2593969926734	123.119339547726	134.308712674583	172.622652870978	165.911017607905	104.048519766893	111.918939607109	106.508422653657	100.123537034035	86.4508681885181	81.2021920322642	79.3871751042835	67.1645009788528	105.363866000435	95.5735621921695	131.814363810538	113.614325230334	115.590560545185	93.147744497624	126.518143238573	119.382087132899
BG067688	1	1	5	6	175.065289495019	149.544207624007	205.286777124013	208.079646426498	197.566121985153	196.972029460215	188.132476714847	170.146061748380	222.641974006345	217.025564095219	98.4544605364783	101.569801363087	216.661140072310	192.074130072939	127.617101038263	118.479419113796	70.0402958707835	77.169862474191	178.961693370795	159.587224852783	169.645518502211	195.366198250431	86.8296316037416	80.3412368698728	212.848622768651	200.480507907167	174.180520906730	169.077459676274	160.861062576955	151.062038324999	105.940735559211	102.396872579169	123.394122233681	109.535201153291	51.7553333833928	54.0040961439707	154.704143870020	150.170508810153	188.381395475698	168.142931100042	122.050975672081	108.405524225781	118.357084609943	113.917980021513	87.1589964622668	89.7325613814966	97.839563589272	83.7084682264264	120.9406094004	114.601704660785	141.184433113878	116.91090608188	118.425976642226	116.840919469913	125.345568196202	125.078215573281
BG067385	1	1	5	7	83.2173285470155	81.0047632830645	99.5068580076272	96.7270014621732	75.3244725565102	77.2657252346998	76.576771762221	78.9795633952771	167.061587326450	160.88677493216	89.6594327220203	91.189512935564	117.055904381129	120.549237346074	75.6630176774353	79.4840092902287	67.3785247612745	76.8048872891665	71.5517759236684	74.7710302216312	85.4743763930513	84.2123722190171	71.8520049575415	68.8498532911262	90.4552010886869	87.6677062740154	113.281918983594	126.127806875070	281.151360206754	332.08446842064	93.5301555722483	123.596501355869	133.945343068455	153.697019458741	66.9291814280897	84.058999078671	261.598115159802	262.616571063723	248.058960139381	263.364806348022	97.019351508309	115.626417055975	103.975836985580	125.894634556445	91.3804024552842	120.419692891861	107.163506573041	148.660682255127	65.455760061559	75.3180468054071	95.9375115777186	107.278162949458	82.3191366564081	83.0183633791549	87.6465469729813	91.9374496577034
BG067385	1	1	5	8	79.93266251172	78.8163411806315	92.9297067525176	91.6822004258523	107.079531879719	104.221598694846	74.2649627358433	79.6741798827325	101.094935376475	97.215552523979	74.1400822982133	70.757946813426	108.665525582408	121.51968095885	58.3935515390184	56.3418376394119	68.8956554757826	74.7797515593849	74.273861526336	76.3121760942811	86.6832239027056	86.5219319532705	98.3272291752733	96.870420125652	88.8190601756878	92.9530213860548	81.7777053025896	85.512304045765	280.474926249667	330.696227431882	118.545594013442	124.129455189465	141.832633459271	154.576555939756	70.2415185025188	83.3694960593713	254.201962091418	255.009833388648	254.972410585317	287.584055983438	94.8523432437958	114.462116893566	116.831050396537	144.465019724758	107.824924468715	127.985250794254	106.647057101512	164.402098628105	62.073108607142	78.8586250928762	94.0912122870984	102.443148150634	74.6832145498187	75.5189775105053	81.4146103411832	91.4577858789244
C86087	1	1	5	9	82.5274972315932	77.3802697794077	84.030321837004	84.719418471453	70.7256524319101	74.4284403041432	82.5321988513298	79.0964022630644	93.1201823473207	87.3280076887003	69.111580369776	69.2792723648076	78.1111895902838	76.199069956814	57.0858565863419	59.6294809880181	66.8850670339894	67.7580243389298	75.0996527070262	62.317198965717	75.123580783201	78.7502397825388	65.8465590073471	64.9692264028963	77.8321648491558	77.7313596727694	79.9530185879766	79.3465976899841	118.060492435662	116.914640242773	79.6277964351675	79.9971904934783	87.2146978416882	81.0413860841416	47.4726628771826	48.470000639167	159.290481959821	163.073145867888	139.245858804776	145.016880023059	63.9742518715767	65.3856806078334	71.9542531357017	68.7937096736252	56.339294899337	53.0535571192457	82.4454042109417	82.782055171175	72.2343810379872	67.3363560413438	71.2031932386565	77.8897651599852	99.1320044279238	89.335427555477	88.763258029102	93.7324765306857
C86087	1	1	5	10	75.2318471768365	78.9027549203612	83.3498220309985	79.5922515291366	78.3178075989322	80.4414754848921	79.0861276119951	78.9013217414576	131.365080246587	104.868051495427	70.578254143562	75.6040237145301	122.657407854636	123.270173929642	77.8764390650548	87.1123549233282	70.9671570203012	67.5523749475916	80.9432406489546	81.68687029317	77.8746657383162	78.9473693621909	69.2023995648263	69.3906574077921	79.1046027042362	78.5794983793923	119.072721207814	119.725154975835	146.058634459742	147.885813665837	82.5704927426247	85.7570272963217	69.1460600978244	82.4341978694943	49.6088686521168	51.240837960362	168.489862053269	164.947609674067	165.514688484495	153.364032113548	63.4399558908143	71.1223697533073	71.8366673610393	71.2031917390161	55.1626439708127	54.8197073657318	67.1591090321716	65.039576357506	64.4306053895001	69.8891462027739	75.6722589104307	79.0910709707257	112.284845320044	111.68025359306	95.3402297518587	90.2032649006947
BG067344	1	1	5	11	65.2289270630751	69.1717647852307	68.1586671712889	70.453255606248	54.769321497703	62.881918304291	53.7632707120128	57.5857822449823	78.6094161155112	72.5612818649914	61.5448734756326	64.6357653424214	57.8002943414046	57.6121633625418	53.5772168135186	53.7728566608385	58.9860996436952	64.421957426476	66.7220465651373	67.563874792106	71.3858188991161	74.6366726916678	60.803024938468	63.5494698480927	66.3410670744296	68.6452630448462	58.3564695951328	62.6151654709551	59.179456680383	61.6768082159482	48.1143012941715	51.5439263024365	44.3815930315394	48.8040165313749	52.0291523744224	48.761124950542	57.927812436731	57.1746085460655	57.4983852741884	63.9148383467691	55.6689276728278	60.3568299311795	62.2666699227466	67.1787973435835	48.6961019302039	50.8870300039974	61.0528746779759	60.8161371529885	51.3915683931395	49.9109110735452	61.0610492616156	57.7782406732697	47.5025240539694	48.5026858232278	48.8671449528776	48.6625523609594
BG067344	1	1	5	12	65.2839432423519	69.113472255348	74.662540778261	68.7091538343907	56.2396784619916	58.1084403284526	55.0864919026029	55.1133298770937	71.7652208651222	71.7896487726671	67.824535894136	65.2271326545485	60.0622931692568	60.2541096757925	57.9813610675189	72.1438738757603	60.3569950763844	64.615542822574	66.6954526084714	69.6599216032591	64.8975631634398	68.9085965945685	59.5131028568035	63.3810004676775	65.0538555562126	67.7899866548163	54.716254092529	60.5852877719682	53.7557325896079	57.7612814563384	49.2573465289533	51.6065151521271	46.7425850940875	47.9220393029426	48.597291701316	48.5623769839852	57.8014704429834	62.0745453792439	68.1552536274977	81.3730373642455	55.5777895735925	61.1755168042073	64.7733056585526	67.3271181030758	47.5894095295882	50.8306369822894	60.9729914799927	62.4374810484607	46.9028661932466	48.9522322695622	58.7622359032752	57.5880061059996	48.6919050038175	49.3921936266705	50.970753989157	52.3045038840732
C85923	1	1	5	13	213.438886246826	190.030976609836	398.227436862239	374.024957129024	413.734593911962	377.691404826668	236.798155502076	234.347264582107	119.316856355978	111.736098378459	142.815576974358	119.174675204063	277.750324362203	276.989775535504	182.239531223146	195.072933744931	147.844742220587	151.943178111017	148.510217358829	150.979511031381	268.858729049964	252.627096170561	142.984640595989	128.468344036354	261.053725930227	273.334539645956	335.473758634635	308.706709047818	364.434422791436	339.007492908277	129.567009429866	115.723902758720	122.076592884601	119.203851091715	78.2085166734507	78.2523471906935	243.621532184935	228.649740030839	219.428174956617	227.021894566862	93.0964286898377	93.7952198906765	110.918998636550	111.973603734891	95.23824965043	97.7443415242143	142.41510459271	163.465806991316	91.1466450455308	103.459650053926	311.201675500638	285.329440650193	99.1091773795233	111.382217993071	95.0937287862698	100.385168631418
C85923	1	1	5	14	190.840864153966	173.830694736511	359.197465653613	346.363802354820	457.229094457666	426.908528713657	224.343885026447	222.644802616803	198.497417549179	177.876369556558	119.163246372314	113.592071482410	261.409514958347	274.741338361168	174.598889755447	191.994347999307	94.1293533516544	92.5322408989747	150.076934891088	147.017927944837	258.648633449920	243.666471998596	98.6734574502703	89.6897730016225	279.439953616963	299.599248125977	319.743248379619	289.638641220182	277.342198348506	281.976563486128	127.262121145179	121.355827335156	129.965204370003	126.310731242069	86.460687153551	87.022209141568	330.631093564136	311.374223428958	214.444993515199	226.631544077318	106.364266898586	86.3071806695451	118.569853991250	120.258223486151	84.7544116788795	96.3017716520112	162.895532404947	127.738309902034	96.4706809472408	108.219408192107	374.302067177828	346.113503932243	107.051867107021	110.133529835714	110.146479716704	116.454016805539
BG068403	1	1	5	15	82.3841815899818	82.0303105471621	103.824106624008	103.762029361964	139.429683554898	140.264250060495	112.279032123871	128.608162422252	102.323790643030	95.2271210709266	73.0938267312963	70.594196948655	115.432926557477	116.951032973057	86.1226785391698	92.3334031742094	70.3788051893054	72.7918012563601	77.5792702379887	75.8707832897063	91.8961868599247	91.9298209062483	76.9407076131954	77.878150408021	90.1472981790366	90.1302663987043	147.506125114488	144.91601608685	94.3741790070856	89.7067406474008	60.1505791396921	58.5031773647195	75.1973761943618	87.3035780268653	57.276979600777	56.1482121162055	138.823314484918	143.275645548435	122.743018637171	118.295933742034	65.731705293265	71.5636385670035	70.6828879655106	73.3416552324448	57.2121090145191	58.554037907427	79.8321669249863	179.939998540914	65.5263470103518	69.9260711004711	78.9092755073804	84.4767609021645	67.7109473364774	78.155751886063	71.7821986946054	78.988942984636
BG068403	1	1	5	16	79.9289971033066	83.3239530253593	170.727076496829	165.902214113800	148.673395790556	142.944202538689	128.667025183883	117.753557901468	99.0066155090043	96.5390034884157	66.8728766515933	70.7312177498096	77.6875214059354	77.8503405765489	68.8496372368305	69.1361667400869	70.374900264024	72.7958402893667	98.9585846517863	106.903307451549	124.584487134369	144.737121087571	84.4197730392728	76.3802100841984	90.1290841500042	90.1484806666553	156.140417969806	152.670271477112	91.131671498746	91.2964709542771	57.7968035691351	61.0414379712175	74.2269492345491	79.3242893681991	51.6326632938851	55.7980126572552	143.748218107506	136.363429460670	127.732382587090	132.347018489802	72.8655025522987	72.4622738477693	73.1648976709604	73.4778585241399	66.767812267766	64.5071308121821	80.0439149182971	135.925385597462	65.540422931344	69.0261032453064	77.7855566547405	85.2343325050428	68.8334365227794	79.9030279155082	75.167794931016	77.2671328902252
BG068109	1	1	5	17	251.760020626696	227.812183432584	467.456443526126	481.533634025989	563.626576861869	551.162795994506	357.481071389345	348.513557699138	259.628447683901	257.028844856195	166.075468676818	187.192005223222	475.212536269858	499.826881387485	323.372465210399	363.500336751058	121.659170661851	117.968912018076	242.5258583513	229.893011735015	335.605696986083	305.388141263437	115.3830035773	95.941340204268	398.495334877291	425.350023362743	561.797678278193	547.122232583871	194.142594342559	193.11578753216	150.495634689728	138.608671560517	123.677274095624	126.619867024981	89.658448437906	89.8744082726422	221.075281350074	207.983451244331	231.164242761417	255.091355373939	109.778721199691	107.397862456000	126.149271779675	113.492529905406	113.321777228997	117.673763384888	96.3212536188823	86.0038640358399	73.325384521801	67.3709388940367	115.638796210717	113.543208942391	98.0834424656947	78.3006775347034	78.1378060759257	83.890248897321
BG068109	1	1	5	18	136.180898479554	121.147680652709	422.800193206758	411.896689732203	594.950900536777	595.928167652355	355.089161039658	361.52891748127	295.801525159956	283.325111169324	155.263967106773	181.143123701450	420.293454584899	458.48441820327	270.545774589944	318.452580272538	122.978338223795	116.459534311945	269.692652120274	255.476000025663	402.393725178124	366.22837479577	129.192531359693	105.238281632136	373.462640713093	379.914841626691	473.628673572614	428.85072491047	253.249441018075	262.650135505147	149.613436515504	136.571958213677	116.086154103356	114.845737659032	93.9082491437322	91.919507377762	192.179094430782	178.354467230281	184.897095664763	222.886140270800	128.489725676205	131.489112542551	124.543991241586	122.029170965940	107.715819725744	100.180270896838	67.122628327759	63.525521962265	81.9035989446101	78.4336718139143	131.113824568591	124.746570804541	93.2932242576082	81.4635795951732	86.5287712902528	88.9877422871413
BG068086	1	1	5	19	98.761526784392	95.8976669191872	223.135440398901	223.850590075273	224.467095939304	219.854049403055	158.271993480872	177.447692306942	200.579507785869	217.918572452891	106.859631267356	103.818437967875	148.156671321248	161.585703745267	113.275828662568	131.669749637671	136.968102269452	130.789575844151	123.833769106516	141.092370248146	148.406966386223	183.502167473239	114.327161373676	116.21035491798	163.245029160769	178.774203110703	195.006562710316	217.192690396360	89.5480527083612	84.4909495088726	68.3198552559025	71.6775523258581	69.9661126632945	69.4621984129418	52.898452337437	53.2340716139832	93.9912155246303	98.307059318524	90.342417146158	90.9428844117372	66.3137655795636	64.2852952587233	72.0189386437902	74.0777370572929	54.0549790997116	55.6470476928933	57.0676960532172	60.1391021077769	54.5944807466957	55.3902145169322	70.9872046276496	68.6320869451781	55.6836371230529	57.1442557347365	64.9055828741578	68.1605465061068
BG068086	1	1	5	20	95.1553116193422	97.9871731942783	207.139022213517	226.514538393618	214.740017834525	211.418441973794	150.999536765717	162.715730963609	195.221656503637	197.134891124556	103.210544254309	107.760307634805	139.737650911506	148.191985945964	112.297852092642	127.233065759913	87.907234613913	90.9822727916204	140.202262703198	151.324233938459	106.732147195067	106.809431830927	88.0058895802743	86.2442279283684	167.316064146124	190.920101802670	221.571739117163	215.912012021999	102.965197655899	99.8686957739344	57.1747630646894	75.4178901471138	68.88899656704	68.516021936924	60.4237373130945	60.7708189411223	104.559519117919	101.167259463678	105.401030554657	100.587251796388	62.4901398640935	65.5143356840587	65.1598864151919	65.4236867884731	60.3603399808418	62.3422598546391	66.1307679821545	121.879727786845	60.0273960113691	65.3368338559478	84.5457807753137	87.3372974060467	64.641239968212	71.0073012562442	61.8837701409916	63.3768755695459
BG068064	1	1	5	21	206.737327942215	284.85421856889	343.173932557643	387.340026118308	383.705880310198	295.518014757373	513.040308548958	545.454217411254	105.091238055017	99.8370577241392	175.018148710855	183.683807861042	271.164671513534	267.438968340610	205.881203692335	242.571925481021	135.542795100076	285.120282280340	268.24706146882	265.080257023674	312.006523116283	415.750923103795	132.354055096156	176.012740849347	352.39412145807	471.494811867256	476.719013356333	488.684095815296	422.636590581848	343.671142624058	165.123280731904	165.209895776551	186.867879882248	172.180473285589	117.411578798295	140.343909592665	439.543228544698	432.305601952133	343.39843970915	335.033554891642	241.685959974847	244.201194004577	165.009194724484	170.535951326745	134.962467515668	147.737370003888	152.509191656042	138.798191572222	122.262159401398	118.932955799190	132.972305230503	116.144485674881	137.162155486368	153.978332617403	179.177982388633	168.83212767954
BG068064	1	1	5	22	212.821334611347	265.950780279442	314.517251645193	351.729513790857	331.133337552327	255.449966545979	561.311987614157	577.406161193173	81.6102354862293	83.1268278982568	150.664662557511	182.305522301990	241.869339518369	258.474266000350	193.922856257929	225.244207118645	118.901111912242	256.162448863223	277.523519775216	278.560174152504	324.293287628151	386.912109460227	125.973087057933	174.180061094392	312.790204202174	416.828910395569	456.994077481843	518.897315489655	479.436705062145	396.684271337439	181.690528688527	190.279593821134	206.627790237946	182.443997279302	156.803504223173	192.183205020150	474.190443043096	466.314754428537	429.150146571019	396.467300219932	225.561401824129	230.890567175172	182.27247669605	177.163335821945	106.818030147043	126.972946246336	182.654432881899	177.356768674462	143.344968505099	137.081895548367	137.684217479968	127.596323831060	138.430200403646	168.330320494040	167.013387379510	172.028125713740
BG068041	1	1	5	23	114.819245162538	98.2762078258426	227.900128018263	231.838395438575	290.080246171085	303.929692434149	229.724595714262	217.382034538933	85.2185730797336	83.3386401970742	98.0568658106287	91.8446650884472	233.779819826389	224.826933475406	189.738805258572	214.357837578734	175.263846105907	173.789407665940	115.19501105074	110.239149110429	117.697717367434	116.994622393672	105.408594201582	111.025102731371	222.497086326429	239.980670675675	312.792766442956	261.073812315582	124.027500879390	94.8983081699414	81.9982019293207	81.6603272078051	73.6443594306577	73.5697892124583	59.2327799237604	62.4654119688851	230.256683118304	205.336059564916	137.173300002055	160.905948895808	72.8506990039215	70.9670609985733	72.4635981569408	69.0691619971759	60.5445309061524	58.6510448896575	156.685418568695	150.173514644465	118.167076194633	121.336673985094	169.408334667905	147.212355572048	108.395002591586	112.495961146335	131.714894669527	124.936515655942
BG068041	1	1	5	24	176.732438588147	158.742787821645	219.447570132626	215.039975022190	137.359639073001	129.492186496988	232.632550588698	228.463299162151	80.7455126718413	82.7042863315529	93.08346075177	93.4645094814502	113.915717436700	113.250395031473	193.703820067201	193.981719033544	173.489157601023	168.235297257722	114.122477346992	107.060416878709	126.454467827476	120.043208126979	79.3520325371166	76.0156962227597	137.158309035708	135.500358167594	336.536672581791	316.435053520411	119.017321953119	110.437705909543	101.718735503901	93.9354972578635	56.4232650568932	61.2513295094713	70.0191206581639	70.2665208267844	366.259086822738	371.321845363038	214.01917439738	235.913441597773	76.057602984004	74.7328311305766	77.6995626464916	84.1703579433893	64.485473505595	68.9457603132007	123.915405247731	100.665449748254	108.531296878935	119.191425625641	173.228475605684	155.886611052727	102.138440579602	105.689884618778	143.777484357714	138.756079153290
BG080818	1	1	5	25	193.646754913976	195.200792374713	300.711149504651	288.436262316434	285.798917776771	289.53223701369	243.164014863427	238.949829943522	74.3742750374225	75.8730084718223	144.878654148146	165.738701406258	191.786418357769	183.407147915879	149.673023309827	155.278482962762	119.214327418244	105.264193254003	211.811655574079	240.024562681440	240.858395050908	233.178503029257	120.027965854198	123.646184406956	261.373973558702	244.305120095130	277.402486536595	300.159530073339	239.324296447276	240.677611320961	158.618376647607	153.021361792926	127.781778328259	144.198963585132	113.610143392655	111.328087636387	264.361146428902	281.160832459887	245.93136830418	228.063627615928	122.406130303929	141.888318476174	144.759072896047	160.487350016970	115.223930561995	125.364582943367	97.4755966570292	166.144148437302	159.609619065455	104.473653264980	122.209313795362	121.701035200186	96.9118588619156	99.0590843343384	102.701176896384	121.342329042373
BG080818	1	1	5	26	192.329638164302	187.994946307298	292.96747019314	266.275296532313	253.163443083696	255.961126182729	260.698367762792	235.828097151495	72.1401592413998	75.4780701520163	147.115722640760	186.084801193201	168.787090456114	172.003675882716	135.179944548504	145.051102554377	203.07695109799	184.747701780773	242.723979415242	236.713324074613	248.150466939304	248.236486353527	114.237691121533	113.115031240020	263.440998767054	244.643014191533	260.496600664294	280.817484041844	240.705796333215	239.420906674891	165.815647974412	155.172327306351	135.490345722759	160.247579886077	109.283023834488	113.887771067259	255.025278174381	247.316659946441	219.704902428925	218.056126514967	129.083596616455	154.783415737682	147.254476649729	157.869563825194	125.430543279592	129.657414970681	103.901264200987	186.523235776143	90.6185342296085	89.3856876947082	115.597347528803	125.816035669643	102.267547751588	121.935064193483	110.277384671132	118.791355444878
AU023920	1	1	6	1	67.0551627177334	72.3434229877293	210.616895075092	194.998601538387	158.475284955107	133.320473321661	146.806096031163	254.144759711342	97.0374492137817	96.8285963422206	66.4994452966887	71.1284128596412	213.239367685393	229.765265822237	55.9814658990871	57.0724604775328	63.2108039966225	64.8623295508007	98.014953674246	100.688717690974	127.148214681910	119.223066072329	66.9386149679467	68.8093113699107	126.631164741565	115.800877532217	118.037086949499	127.027872234894	85.0227871616242	108.159239505038	45.8939874106014	48.0237199762442	76.5386647225026	70.905339408207	46.4231091445398	47.4763547856689	83.3356480556835	104.325102196251	88.7814791248852	99.660425656503	56.6790514102829	65.8267897426934	61.7486462484961	70.7869769712799	56.175340276879	56.6974758728948	63.5073812828708	64.0398000648935	51.5258207578269	49.7808664136683	89.7236708161014	80.469289032971	78.9987330658154	79.3936783109506	67.5902289073476	83.4440138933586
AU023920	1	1	6	2	74.8914272417013	79.2614083964833	256.209158280072	223.528309387739	162.262397497985	256.196140578511	80.2058747995126	101.912734203476	144.944835397837	160.543836806118	85.6471055154015	82.5480319206893	251.712374955158	294.383619451371	79.321327089964	72.1117536713997	62.9058445718783	67.783844712995	81.8978058977855	77.9019648946727	91.5180453439574	90.911032558994	69.3690975656298	69.9302740014815	197.906685611855	200.498532312459	178.099027982101	164.122175910682	96.8735335804802	132.626523727724	57.699517085861	58.596677593832	103.367562705726	80.9925259032563	49.8491365868306	47.7039355708366	81.7472007926652	82.7795928714806	106.813852030206	107.851180170360	57.7549547159547	67.6305612083006	61.7735967358586	70.7583859604326	55.9987621614557	61.2513539158352	68.3361583207725	65.924103881482	64.7921830046782	55.4233525322139	106.311585871769	93.4611210859425	76.7865135994818	77.5136117137134	86.9487542585289	78.9430516691585
